id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1256427130503692288,1256416627584839683,1588390545000,2020-05-01,23:35:45,EDT,470577454,margorilla17,i dont have a spleen,,Wow brag youre 29,"['sarpaaa', 'machinegunkelly', 'emonitela']",[],[],0,0,2,[],[],https://twitter.com/Margorilla17/status/1256427130503692288,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}, {'user_id': '17861062', 'username': 'machinegunkelly'}, {'user_id': '2906391769', 'username': 'emonitela'}]",,,,
1256411083276980226,1256410890942976001,1588386719000,2020-05-01,22:31:59,EDT,470577454,margorilla17,i dont have a spleen,Track 3,Fuck you – at Track 3,"['sarpaaa', 'emonitela']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1256411083276980226,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}, {'user_id': '2906391769', 'username': 'emonitela'}]",,,,
1250415526519738368,1248709337289121792,1586957267000,2020-04-15,09:27:47,EDT,470577454,margorilla17,i dont have a spleen,,-,['bri_sacks'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1250415526519738368,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '350597282', 'username': 'bri_sacks'}]",,,,
1238487562047705089,1238486279689404416,1584113419000,2020-03-13,11:30:19,EDT,470577454,margorilla17,i dont have a spleen,,1 roll per bathroom visit in this house,['misterkeegan'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1238487562047705089,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '606873328', 'username': 'MisterKeegan'}]",,,,
1238237822785552384,1238237822785552384,1584053876000,2020-03-12,18:57:56,EDT,470577454,margorilla17,i dont have a spleen,,Why isn’t the sink behind them onyx though @chongster62 https://twitter.com/chongster62/status/1238222090081198080 …,['chongster62'],['https://twitter.com/chongster62/status/1238222090081198080'],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1238237822785552384,False,https://twitter.com/chongster62/status/1238222090081198080,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '20230544', 'username': 'chongster62'}]",,,,
1237551886581903362,1237535500149252097,1583890337000,2020-03-10,21:32:17,EDT,470577454,margorilla17,i dont have a spleen,,she loves music Nora,"['norawinslow', 'whoweekly']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1237551886581903362,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '499478153', 'username': 'NoraWinslow'}, {'user_id': '4642197782', 'username': 'whoweekly'}]",,,,
1237535500149252097,1237535500149252097,1583886430000,2020-03-10,20:27:10,EDT,470577454,margorilla17,i dont have a spleen,,Omg @whoweekly is Rita Wilson judging this new bachelor music show?,['whoweekly'],[],[],1,0,3,[],[],https://twitter.com/Margorilla17/status/1237535500149252097,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '4642197782', 'username': 'whoweekly'}]",,,,
1235743199542603777,1235743199542603777,1583459112000,2020-03-05,20:45:12,EDT,470577454,margorilla17,i dont have a spleen,,A @dixiechicks melody has the same effect as that whisk looking head massager #gaslighter,['dixiechicks'],[],[],0,0,1,['#gaslighter'],[],https://twitter.com/Margorilla17/status/1235743199542603777,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '71099570', 'username': 'dixiechicks'}]",,,,
1235602106440179712,1235602106440179712,1583425473000,2020-03-05,11:24:33,EDT,470577454,margorilla17,i dont have a spleen,,@jetblue please help me i need to switch my flight to tomorrow due to work concerns with coronavirus and the representative i spoke to this morning wouldnt help me and basically tried to hang up on me #desperationstation #idonthaveaspleen #coronavirus,['jetblue'],[],[],1,0,1,"['#desperationstation', '#idonthaveaspleen', '#coronavirus']",[],https://twitter.com/Margorilla17/status/1235602106440179712,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '6449282', 'username': 'JetBlue'}]",,,,
1230532742900744194,1230228184865660935,1582216842000,2020-02-20,11:40:42,EDT,470577454,margorilla17,i dont have a spleen,,Good point,['eliza_relman'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1230532742900744194,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '500205167', 'username': 'eliza_relman'}]",,,,
1227344882135597056,1227241343413448704,1581456797000,2020-02-11,16:33:17,EDT,470577454,margorilla17,i dont have a spleen,,Exciting! I’m going to read!,"['samlymatters', 'drgirlfriend0']",[],[],1,0,13,[],[],https://twitter.com/Margorilla17/status/1227344882135597056,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '38779513', 'username': 'samlymatters'}, {'user_id': '570064029', 'username': 'Drgirlfriend0'}]",,,,
1227334454940766208,1227241343413448704,1581454311000,2020-02-11,15:51:51,EDT,470577454,margorilla17,i dont have a spleen,,Cohabitation ≠ codependence but I did lol pic.twitter.com/5BX6bAFxv7,"['samlymatters', 'drgirlfriend0']",[],['https://pbs.twimg.com/media/EQheLjRWsAgJt49.jpg'],1,4,322,[],[],https://twitter.com/Margorilla17/status/1227334454940766208,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '38779513', 'username': 'samlymatters'}, {'user_id': '570064029', 'username': 'Drgirlfriend0'}]",,,,
1220967444270977030,1220699988608634881,1579936297000,2020-01-25,02:11:37,EDT,470577454,margorilla17,i dont have a spleen,,@whoweekly loving what we’re learning about Lidl here #kttunstallfeelsonbrand,"['roobeekeane', 'whoweekly']",[],[],0,0,0,['#kttunstallfeelsonbrand'],[],https://twitter.com/Margorilla17/status/1220967444270977030,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '1098627439402631169', 'username': 'roobeekeane'}, {'user_id': '4642197782', 'username': 'whoweekly'}]",,,,
1220184962705559552,1219847470580146177,1579749739000,2020-01-22,22:22:19,EDT,470577454,margorilla17,i dont have a spleen,,@whoweekly @bobbyfinger @lindseyweber is War Nymph laying the groundwork for a cult while in the womb a who or them activity,"['grimezszcharts', 'warnymph', 'whoweekly', 'bobbyfinger', 'lindseyweber']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1220184962705559552,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '1025472731209523200', 'username': 'GrimezszCharts'}, {'user_id': '1058263711863857152', 'username': 'WarNymph'}, {'user_id': '4642197782', 'username': 'whoweekly'}, {'user_id': '20860169', 'username': 'bobbyfinger'}, {'user_id': '18964606', 'username': 'lindseyweber'}]",,,,
1218036599159754752,1218002193967652866,1579237529000,2020-01-17,00:05:29,EDT,470577454,margorilla17,i dont have a spleen,,"Horrified by a player guessing “Scary Spice” during a game and @itsssammiee goes who?

cc: @whoweekly","['itsssammiee', 'whoweekly']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1218036599159754752,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '882780499831291905', 'username': 'itsssammiee'}, {'user_id': '4642197782', 'username': 'whoweekly'}]",,,,
1218002193967652866,1218002193967652866,1579229327000,2020-01-16,21:48:47,EDT,470577454,margorilla17,i dont have a spleen,,just started #TheCircle and would like to say #yeahbuddy @hayderade128,['hayderade128'],[],[],1,0,1,"['#thecircle', '#yeahbuddy']",[],https://twitter.com/Margorilla17/status/1218002193967652866,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '1267765772', 'username': 'hayderade128'}]",,,,
1217497930757824512,1217481139922898945,1579109101000,2020-01-15,12:25:01,EDT,470577454,margorilla17,i dont have a spleen,,Maturity is knowing that at that point you might as well opt for full fat coke,['sarpaaa'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1217497930757824512,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
1212743352971608065,1212210081569394689,1577975521000,2020-01-02,09:32:01,EDT,470577454,margorilla17,i dont have a spleen,,Cc: @isacatinthesink,"['_jazzghost_', 'isacatinthesink']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1212743352971608065,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '70247172', 'username': '_jazzghost_'}, {'user_id': '701820085871255554', 'username': 'isacatinthesink'}]",,,,
1211507776540819456,1211476082987286528,1577680937000,2019-12-29,23:42:17,EDT,470577454,margorilla17,i dont have a spleen,,Yes exactly in this kind of scenario I feel empathy with the younger person feeling they know what they’re doing and that they are an equal actor but while that is genuine I think the older person should have the self-awareness to check themselves.. but that’s my experience,['cali_pygian'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1211507776540819456,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '15748524', 'username': 'cali_pygian'}]",,,,
1211502410574766080,1211476082987286528,1577679657000,2019-12-29,23:20:57,EDT,470577454,margorilla17,i dont have a spleen,,Yeah without patronizing her it’s very gross,['cali_pygian'],[],[],1,0,1,[],[],https://twitter.com/Margorilla17/status/1211502410574766080,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '15748524', 'username': 'cali_pygian'}]",,,,
1199687144559824896,1199497306946621445,1574862679000,2019-11-27,08:51:19,EDT,470577454,margorilla17,i dont have a spleen,,Wow huge for you mazel,['eliza_relman'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1199687144559824896,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '500205167', 'username': 'eliza_relman'}]",,,,
1197528270981468160,1197528270981468160,1574347963000,2019-11-21,09:52:43,EDT,470577454,margorilla17,i dont have a spleen,,I love being on the Dogspotting group and somebody posts their brother in laws dog that I am objectively overjoyed to be exposed to and replying “that’s a known dog you piece of shit” @christurntpher,['christurntpher'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1197528270981468160,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '317916439', 'username': 'christurntpher'}]",,,,
1197164376970674176,1197164376970674176,1574261204000,2019-11-20,09:46:44,EDT,470577454,margorilla17,i dont have a spleen,,Respect and gratitude to the passenger who played George Michael’s Freedom on repeat from Jay St to Penn Station on the F today,[],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1197164376970674176,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
1194620841381773312,1192212395504160769,1573654778000,2019-11-13,09:19:38,EDT,470577454,margorilla17,i dont have a spleen,,I could spend the rest of my days watching this on a loop,"['amanda_barlow', 'whoweekly', 'missgemcollins']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1194620841381773312,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '296639757', 'username': 'Amanda_Barlow'}, {'user_id': '4642197782', 'username': 'whoweekly'}, {'user_id': '265973270', 'username': 'missgemcollins'}]",,,,
1190347778314178563,1189883966242852865,1572636000000,2019-11-01,15:20:00,EDT,470577454,margorilla17,i dont have a spleen,,Somehow we’re managing to juggle it all,"['lindamsykes2', 'mcclainjulie']",[],[],1,0,1,[],[],https://twitter.com/Margorilla17/status/1190347778314178563,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '975827202716721155', 'username': 'LindaMSykes2'}, {'user_id': '53601471', 'username': 'McClainJulie'}]",,,,
1190331711206436866,1189883966242852865,1572632169000,2019-11-01,14:16:09,EDT,470577454,margorilla17,i dont have a spleen,,"My text group is talking about you now, Linda","['lindamsykes2', 'mcclainjulie']",[],[],1,0,1,[],[],https://twitter.com/Margorilla17/status/1190331711206436866,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '975827202716721155', 'username': 'LindaMSykes2'}, {'user_id': '53601471', 'username': 'McClainJulie'}]",,,,
1190314163257647105,1190013356033204224,1572627986000,2019-11-01,13:06:26,EDT,470577454,margorilla17,i dont have a spleen,,@bobbyfinger @lindseyweber help,"['mikeposner', 'bigsean', 'bobbyfinger', 'lindseyweber']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1190314163257647105,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '18157057', 'username': 'MikePosner'}, {'user_id': '17915334', 'username': 'BigSean'}, {'user_id': '20860169', 'username': 'bobbyfinger'}, {'user_id': '18964606', 'username': 'lindseyweber'}]",,,,
1189984322062827526,1189883966242852865,1572549345000,2019-10-31,15:15:45,EDT,470577454,margorilla17,i dont have a spleen,,Please resolve a debate for the text group I sent this to. Is there no sauce? Is it Alfredo and meatballs? Is it soba noodles with fish balls and the broth is not pictured? It’s chaos over here,['mcclainjulie'],[],[],3,1,151,[],[],https://twitter.com/Margorilla17/status/1189984322062827526,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '53601471', 'username': 'McClainJulie'}]",,,,
1172210792927780864,1172158261870522368,1568311806000,2019-09-12,14:10:06,EDT,470577454,margorilla17,i dont have a spleen,,@whoweekly pic.twitter.com/uJQbeQhQEG,"['spenspenburt', 'sug_knight', 'whoweekly']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1172210792927780864,False,,1,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '288362927', 'username': 'SpenSpenBurt'}, {'user_id': '328348432', 'username': 'sug_knight'}, {'user_id': '4642197782', 'username': 'whoweekly'}]",,,,
1169248033227386880,1126895460054994944,1567605429000,2019-09-04,09:57:09,EDT,470577454,margorilla17,i dont have a spleen,,Omg “where’s my list” transported me through TIME,['alyssalimp'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1169248033227386880,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '370308968', 'username': 'alyssalimp'}]",,,,
1167251228667121664,1167216750955335680,1567129354000,2019-08-29,21:42:34,EDT,470577454,margorilla17,i dont have a spleen,,@whoweekly,"['mattingebretson', 'whoweekly']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1167251228667121664,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '16603324', 'username': 'mattingebretson'}, {'user_id': '4642197782', 'username': 'whoweekly'}]",,,,
1166338318877024257,1166176844695126016,1566911699000,2019-08-27,09:14:59,EDT,470577454,margorilla17,i dont have a spleen,,You can’t cave now. Stay up every night until wedding day and carve that shit into a block of wood yourself.,['rosiegray'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1166338318877024257,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '116341480', 'username': 'RosieGray'}]",,,,
1164020226335240193,1164020226335240193,1566359023000,2019-08-20,23:43:43,EDT,470577454,margorilla17,i dont have a spleen,,Oy watching #RearWindow again I guess I missed the gender commentary at aged 10 but WOW the garbage James Stewart is spewing to Grace Kelly is classiqué & the murderer kills his wife bc she LAUGHS at him male fragility is timeless eh BUT no h/t to hitchcock bc tippi hendren,[],[],[],1,0,1,['#rearwindow'],[],https://twitter.com/Margorilla17/status/1164020226335240193,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
1164013403259592705,1164002337230397443,1566357396000,2019-08-20,23:16:36,EDT,470577454,margorilla17,i dont have a spleen,,A noble feat,['rosiegray'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1164013403259592705,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '116341480', 'username': 'RosieGray'}]",,,,
1159204579814400003,883431291852554240,1565210883000,2019-08-07,16:48:03,EDT,470577454,margorilla17,i dont have a spleen,,Two Points For Honesty does this too and also absolutely slaps #itholdsup @sarpaaa,['sarpaaa'],[],[],1,0,0,['#itholdsup'],[],https://twitter.com/Margorilla17/status/1159204579814400003,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
1152243894370934784,1151999236113723392,1563551326000,2019-07-19,11:48:46,EDT,470577454,margorilla17,i dont have a spleen,,Right and is the human realism only true to the faces or like is that Taylor Swift’s bod/boobs AND if it is is that Rebel’s bod or did they “slim” the cat version of her I really need to know the depths of this mindfuck,['norawinslow'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1152243894370934784,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '499478153', 'username': 'NoraWinslow'}]",,,,
1148671625006657536,1148671625006657536,1562699631000,2019-07-09,15:13:51,EDT,470577454,margorilla17,i dont have a spleen,,SOS I might throw up at my desk also might cry I follow the studio updates but I still feel blindsided by the ingenious nature and beautiful TeganandSara-ness of this album concept just take my heart rip it out and then sew it right back up with pretty thread https://twitter.com/teganandsara/status/1148596880890376194 …,[],['https://twitter.com/teganandsara/status/1148596880890376194'],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1148671625006657536,False,https://twitter.com/teganandsara/status/1148596880890376194,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
1146921396691525637,1146853909316739072,1562282344000,2019-07-04,19:19:04,EDT,470577454,margorilla17,i dont have a spleen,,I don’t mean to belittle your struggle with this what I mean is that I believe in you and what’s within you to unpack a solution to push through.,['samgrittner'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1146921396691525637,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '24272129', 'username': 'SamGrittner'}]",,,,
1146906963554553856,1146853909316739072,1562278903000,2019-07-04,18:21:43,EDT,470577454,margorilla17,i dont have a spleen,,"Sam, you’re ok. You still have you and you can get through this.",['samgrittner'],[],[],1,0,0,[],[],https://twitter.com/Margorilla17/status/1146906963554553856,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '24272129', 'username': 'SamGrittner'}]",,,,
1141356451249696768,1141356451249696768,1560955558000,2019-06-19,10:45:58,EDT,470577454,margorilla17,i dont have a spleen,,I’d guess the worthy part of “finding a soulmate” is that you don’t have to worry about a song being ruined for you by association later #thatsmyfairytale,[],[],[],0,0,3,['#thatsmyfairytale'],[],https://twitter.com/Margorilla17/status/1141356451249696768,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
1139951902316224512,1139940414188871681,1560620687000,2019-06-15,13:44:47,EDT,470577454,margorilla17,i dont have a spleen,,The B43 bus works for this too,['sarpaaa'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1139951902316224512,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
1139894585877049345,1139499587394265089,1560607022000,2019-06-15,09:57:02,EDT,470577454,margorilla17,i dont have a spleen,,@willyhugestud,"['sbinlondon', 'tcptrs', 'willyhugestud']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1139894585877049345,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '180283911', 'username': 'SBinLondon'}, {'user_id': '177260278', 'username': 'tcptrs'}, {'user_id': '389332660', 'username': 'willyhugestud'}]",,,,
1133842817963450368,1133842160422400000,1559164168000,2019-05-29,17:09:28,EDT,470577454,margorilla17,i dont have a spleen,,I once did this and they upgraded me to business class and that did NOT help my motivation to arrive early moving forward,['rosiegray'],[],[],0,0,4,[],[],https://twitter.com/Margorilla17/status/1133842817963450368,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '116341480', 'username': 'RosieGray'}]",,,,
1133503800227053568,1133496027577819136,1559083340000,2019-05-28,18:42:20,EDT,470577454,margorilla17,i dont have a spleen,,Not to add to the cycle but eggplants in restaurants are usually soaked/cooked in oil plus they're pretty carb-y so jokes on her,['behindyourback'],[],[],1,0,8,[],[],https://twitter.com/Margorilla17/status/1133503800227053568,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '31455711', 'username': 'behindyourback'}]",,,,
1126216826885758981,1126152722258984961,1557345990000,2019-05-08,16:06:30,EDT,470577454,margorilla17,i dont have a spleen,,I share this gripe,['rosiegray'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1126216826885758981,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '116341480', 'username': 'RosieGray'}]",,,,
1126168792256565248,1124468784436269056,1557334537000,2019-05-08,12:55:37,EDT,470577454,margorilla17,i dont have a spleen,,This is certainly a take,['sarpaaa'],[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1126168792256565248,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
1124679725308358657,1124418021039038464,1556979516000,2019-05-04,10:18:36,EDT,470577454,margorilla17,i dont have a spleen,,BABES IN TOYLAND. It has young Keanu and the C-I-N-C-I-N-N-A-T-I song is a bop though so i can't have been that wrong,['msdanifernandez'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1124679725308358657,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '874913006', 'username': 'msdanifernandez'}]",,,,
1121970961798946816,1121970961798946816,1556333697000,2019-04-26,22:54:57,EDT,470577454,margorilla17,i dont have a spleen,,A girl behind me on this bus is loudly recounting beat by beat the entire plot of @Avengers Endgame...what fresh hell is this #DontSpoilTheEndgame,['avengers'],[],[],0,0,4,['#dontspoiltheendgame'],[],https://twitter.com/Margorilla17/status/1121970961798946816,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '393852070', 'username': 'Avengers'}]",,,,
1119075187700449285,1119075187700449285,1555643290000,2019-04-18,23:08:10,EDT,470577454,margorilla17,i dont have a spleen,,I would not be able to move without the #abbagold album.,[],[],[],0,0,1,['#abbagold'],[],https://twitter.com/Margorilla17/status/1119075187700449285,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}]",,,,
1116336627188740096,1116333105839845377,1554990367000,2019-04-11,09:46:07,EDT,470577454,margorilla17,i dont have a spleen,,Slurp,['sarpaaa'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1116336627188740096,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
1112132972587696128,1111726575437791232,1553988137000,2019-03-30,19:22:17,EDT,470577454,margorilla17,i dont have a spleen,,You should hire Caroline!!!!!!!!!!!!!!!!!,"['therman_merman_', 'a_martinaibanez', 'latimes']",[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1112132972587696128,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '137896523', 'username': 'therman_merman_'}, {'user_id': '191687384', 'username': 'A_MartinaIbanez'}, {'user_id': '16664681', 'username': 'latimes'}]",,,,
1106387758027890688,1106330644186103808,1552618371000,2019-03-14,22:52:51,EDT,470577454,margorilla17,i dont have a spleen,,Telling there are no likes on this take,['sarpaaa'],[],[],0,0,2,[],[],https://twitter.com/Margorilla17/status/1106387758027890688,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '759788173', 'username': 'sarpaaa'}]",,,,
1102524295933317120,1102511024341741568,1551697250000,2019-03-04,06:00:50,EDT,470577454,margorilla17,i dont have a spleen,,Feeling blindsided and untethered that #TheOC is not on this list pic.twitter.com/KWbLbHqawH,['oneperfectshot'],[],[],0,0,0,['#theoc'],[],https://twitter.com/Margorilla17/status/1102524295933317120,False,,1,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '2172922045', 'username': 'OnePerfectShot'}]",,,,
1101338998293884928,1101338998293884928,1551414653000,2019-02-28,23:30:53,EDT,470577454,margorilla17,i dont have a spleen,,Add Bad Guy by @hihatchie to the list of song I wish I could skate to @pinar_gurel @RoryCGrant @IndianaJojo,"['hihatchie', 'pinar_gurel', 'rorycgrant', 'indianajojo']",[],[],1,0,2,[],[],https://twitter.com/Margorilla17/status/1101338998293884928,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '845117055527374853', 'username': 'hihatchie'}, {'user_id': '1507291627', 'username': 'pinar_gurel'}, {'user_id': '117875292', 'username': 'RoryCGrant'}, {'user_id': '439903370', 'username': 'IndianaJojo'}]",,,,
1101335640690618370,1101159837956755458,1551413853000,2019-02-28,23:17:33,EDT,470577454,margorilla17,i dont have a spleen,,16 candles dad: Why do you think you're a dork? I don't think you're a dork. I don't think Mom thinks you're a dork. @kobbsalad,"['tarankillam', 'ikebarinholtz', 'birbigs', 'kobbsalad']",[],[],0,0,0,[],[],https://twitter.com/Margorilla17/status/1101335640690618370,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '53269717', 'username': 'TaranKillam'}, {'user_id': '93654953', 'username': 'ikebarinholtz'}, {'user_id': '15147397', 'username': 'birbigs'}, {'user_id': '87865919', 'username': 'kobbsalad'}]",,,,
1100787888965459970,1100786701268672514,1551283259000,2019-02-27,11:00:59,EDT,470577454,margorilla17,i dont have a spleen,,Arm choreography included,"['rosiegray', 'kobbsalad', 'emilymolitor']",[],[],0,0,2,[],[],https://twitter.com/Margorilla17/status/1100787888965459970,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '116341480', 'username': 'RosieGray'}, {'user_id': '87865919', 'username': 'kobbsalad'}, {'user_id': '37005838', 'username': 'EmilyMolitor'}]",,,,
1100786701268672514,1100786701268672514,1551282975000,2019-02-27,10:56:15,EDT,470577454,margorilla17,i dont have a spleen,,Emily I'm spending my Wednesday morning trying to think of Green Team cheers besides P-E-P which I already did a voice memo for @kobbsalad of.. pls advise @EmilyMolitor cc: @RosieGray,"['kobbsalad', 'emilymolitor', 'rosiegray']",[],[],1,0,1,[],[],https://twitter.com/Margorilla17/status/1100786701268672514,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '87865919', 'username': 'kobbsalad'}, {'user_id': '37005838', 'username': 'EmilyMolitor'}, {'user_id': '116341480', 'username': 'RosieGray'}]",,,,
1099100797986656257,1099053830044405760,1550881025000,2019-02-22,19:17:05,EDT,470577454,margorilla17,i dont have a spleen,,"With the greatest admiration, you were gaslighting for sport before gaslighting was a term",['brotracy'],[],[],0,0,1,[],[],https://twitter.com/Margorilla17/status/1099100797986656257,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '100854021', 'username': 'brotracy'}]",,,,
1098435182468698113,1098098519418630144,1550722330000,2019-02-20,23:12:10,EDT,470577454,margorilla17,i dont have a spleen,, pic.twitter.com/bOd9UBHv5H,['pienar'],[],['https://pbs.twimg.com/media/Dz5s-T6X0AAouHy.jpg'],0,0,2,[],[],https://twitter.com/Margorilla17/status/1098435182468698113,False,,0,,,,,,,"[{'user_id': '470577454', 'username': 'Margorilla17'}, {'user_id': '60942242', 'username': 'pienar'}]",,,,
